origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Rotenburg an der Wümme	Germany	53.106944444444	9.3969444444444		Aalter	51.083333333333	3.45		Belgium	464	EU
Lüdenscheid	Germany	51.216666666667	7.6333333333333		Leuven	50.866666666667	4.7	98292	Belgium	209	EU
Bad Zwischenahn	Germany	53.183611111111	8.0097222222222	27965	Izegem	50.9172	3.215		Belgium	413	EU
Brilon	Germany	51.396388888889	8.5702777777778	26232	Heusden-Zolder	51.05	5.2833333333333		Belgium	232	EU
Melle	Germany	52.203055555556	8.3361111111111	45844	Sint-Denijs-Westrem	51.0194	3.6686		Belgium	348	EU
Andernach	Germany	50.439722222222	7.4016666666667	29441	Ekeren	51.2772	4.4178	22874	Belgium	227	EU
Rottach-Egern	Germany	47.689722222222	11.770555555556	5619	Diksmuide	51.033333333333	2.8666666666667		Belgium	744	EU
Idstein	Germany	50.220555555556	8.2691666666667	24108	Zwijndrecht	51.216666666667	4.3333333333333		Belgium	298	EU
Rodgau	Germany	50.025625	8.8840972222222		Nieuwpoort	51.129444444444	2.7513888888889	11267	Belgium	450	EU
Hammelburg	Germany	50.116666666667	9.9	11135	Turnhout	51.316666666667	4.9333333333333		Belgium	374	EU
Steinfurt	Germany	52.1475	7.3441666666667	33225	Liedekerke	50.866666666667	4.0833333333333		Belgium	267	EU
Bitburg	Germany	49.974722222222	6.5255555555556	14002	Arlon	49.683611111111	5.8166666666667		Belgium	60	EU
Waldkirch	Germany	48.093888888889	7.9608333333333	21260	Montignies-sur-Sambre	50.383333333333	4.4666666666667		Belgium	359	EU
Troisdorf	Germany	50.816111111111	7.1555555555556		Genk	50.95	5.5		Belgium	117	EU
Offenbach am Main	Germany	50.1	8.7666666666667	123734	Saint-Gilles	50.816666666667	4.35		Belgium	323	EU
Bad Neuenahr-Ahrweiler	Germany	50.544722222222	7.1133333333333	27468	Brasschaat	51.2906	4.4894		Belgium	202	EU
Limburg an der Lahn	Germany	50.383333333333	8.0666666666667	34255	Oudenburg	51.183333333333	3		Belgium	367	EU
Melle	Germany	52.203055555556	8.3361111111111	45844	Ghent	51.05	3.7166666666667	257029	Belgium	344	EU
Ennepetal	Germany	51.283333333333	7.3333333333333		Vilvoorde	50.928138888889	4.4244888888889		Belgium	207	EU
Marsberg	Germany	51.45	8.8333333333333		Oudenburg	51.183333333333	3		Belgium	406	EU
Kleve	Germany	51.7875	6.1352777777778	48802	Ronse	50.75	3.6		Belgium	211	EU
Bad Kötzting	Germany	49.176944444444	12.855	6805	Houffalize	50.13202	5.78936		Belgium	519	EU
Bocholt	Germany	51.833333333333	6.6166666666667	71443	Bocholt	51.1722	5.5794		Belgium	103	EU
Rostock	Germany	54.083333333333	12.133333333333	206011	Antwerp	51.216666666667	4.4	510610	Belgium	611	EU
Osterhofen	Germany	48.7	13.016666666667	11387	Ballybay	54.2	-6.833333		Ireland	1499	EU
Büchenbeuren	Germany	49.921388888889	7.2797222222222		Schore	51.1106	2.8392		Belgium	341	EU
Wenigumstadt	Germany	49.8934	9.04151		Hamoir	50.433333333333	5.5333333333333		Belgium	257	EU
Cologne	Germany	50.942222222222	6.9577777777778	1081701	Cork	51.9	-8.4730555555556	119230	Ireland	1073	EU
Winterberg	Germany	51.195	8.53	12720	Rixensart	50.716666666667	4.5333333333333		Belgium	285	EU
Finnentrop	Germany	51.166666666667	7.9666666666667	17258	Diksmuide	51.033333333333	2.8666666666667		Belgium	356	EU
Alpen	Germany	51.575	6.5125	12622	Herentals	51.1761	4.8317		Belgium	125	EU
Cloppenburg	Germany	52.847777777778	8.0438888888889	33221	Limerick	52.6653	-8.6238		Ireland	1119	EU
Lorsch	Germany	49.653888888889	8.5675	13400	Zwevegem	50.8	3.3333333333333		Belgium	393	EU
Berlin	Germany	52.516666666667	13.383333333333	3469849	Brussels	50.846666666667	4.3525	1175000	Belgium	649	EU
Rauschenberg	Germany	50.866666666667	8.9166666666667		Middelkerke	51.1847	2.8192		Belgium	428	EU
Ettenheim	Germany	48.255555555556	7.8119444444444	12615	Avelgem	50.7753	3.4442		Belgium	422	EU
Aachen	Germany	50.774167	6.0825	245885	Liège	50.65	5.5666666666667	196291	Belgium	39	EU
Ludwigshafen	Germany	49.481111111111	8.4352777777778	163832	Antwerp	51.216666666667	4.4	510610	Belgium	345	EU
Cham	Germany	49.216666666667	12.65	16892	Zele	51.066666666667	4.0333333333333		Belgium	647	EU
Groß-Gerau	Germany	49.921388888889	8.4818055555556		Tielt	50.9989	3.3258		Belgium	384	EU
Freiamt	Germany	48.168611111111	7.9127777777778	4116	De Pinte	50.9919	3.6478		Belgium	439	EU
Bornheim	Germany	50.759166666667	7.005	46623	Bornem	51.0986	4.2358		Belgium	198	EU
Braunfels	Germany	50.5175	8.3888888888889	11510	Eeklo	51.1858	3.5639		Belgium	347	EU
Geldern	Germany	51.519722222222	6.3325		Bree	51.133333333333	5.5833333333333		Belgium	67	EU
Korntal-Münchingen	Germany	48.830555555556	9.1213888888889	18701	Tubize	50.683333333333	4.2		Belgium	409	EU
Bad Nauheim	Germany	50.366666666667	8.75	30291	Oostkamp	51.1544	3.2353		Belgium	398	EU
Steinenbronn	Germany	48.664722222222	9.1225	6190	Le Rœulx	50.5	4.1		Belgium	415	EU
Gangelt	Germany	50.983055555556	6	12015	Kruibeke	51.1686	4.3092		Belgium	120	EU
Bad Kötzting	Germany	49.176944444444	12.855	6805	Bundoran	54.4754	-8.2838		Ireland	1560	EU
Würzburg	Germany	49.794444444444	9.9294444444444	127200	Bray	53.2028	-6.1083		Ireland	1170	EU
Sohren	Germany	49.9325	7.3080555555556		Slijpe	51.1547	2.8461		Belgium	343	EU
Nienburg/Weser	Germany	52.641111111111	9.2069444444444		Dendermonde	51.016666666667	4.1	45367	Belgium	395	EU
Detmold	Germany	51.933333333333	8.8833333333333	74817	Hasselt	50.930480555556	5.3384972222222		Belgium	270	EU
Coburg	Germany	50.266666666667	10.966666666667	40994	Oudenaarde	50.85	3.6		Belgium	524	EU
Mönchengladbach	Germany	51.2	6.4333333333333	259996	Verviers	50.583333333333	5.85	55463	Belgium	80	EU
Damme	Germany	52.522222222222	8.1955555555556	16693	Damme	51.25	3.2833333333333	10907	Belgium	366	EU
Cologne	Germany	50.942222222222	6.9577777777778	1081701	Liège	50.65	5.5666666666667	196291	Belgium	103	EU
Dillingen an der Donau	Germany	48.566666666667	10.466666666667	15803	Naas	53.2158	-6.6669		Ireland	1304	EU
Schotten	Germany	50.5	9.1166666666667		Belœil	50.533333333333	3.7166666666667		Belgium	382	EU
Waldkirch	Germany	48.093888888889	7.9608333333333	21260	Charleroi	50.416666666667	4.4441666666667	201761	Belgium	363	EU
Sohren	Germany	49.9325	7.3080555555556		Middelkerke	51.1847	2.8192		Belgium	346	EU
Schramberg	Germany	48.226944444444	8.3841666666667	20985	Charleroi	50.416666666667	4.4441666666667	201761	Belgium	375	EU
Schwalmstadt	Germany	50.912777777778	9.1888888888889		Zwalm	50.8769	3.7256		Belgium	383	EU
Rauschenberg	Germany	50.866666666667	8.9166666666667		Westende	51.1581	2.7681		Belgium	431	EU
Bergheim	Germany	50.966666666667	6.65	60390	Andenne	50.483333333333	5.1		Belgium	122	EU
Hilders	Germany	50.566666666667	10	4600	Izegem	50.9172	3.215		Belgium	479	EU
Straubing	Germany	48.883333333333	12.566666666667	45502	Tuam	53.5167	-8.85		Ireland	1571	EU
Lehrte	Germany	52.3725	9.9769444444444	43639	Ypres	50.85	2.8833333333333	19995	Belgium	518	EU
Korntal-Münchingen	Germany	48.830555555556	9.1213888888889	18701	Waterloo	50.716666666667	4.3833333333333		Belgium	400	EU
Büchenbeuren	Germany	49.921388888889	7.2797222222222		Middelkerke	51.1847	2.8192		Belgium	345	EU
Kempten	Germany	47.733333333333	10.316666666667	65624	Sligo	54.2667	-8.4833		Ireland	1496	EU
Schwarzenbek	Germany	53.504166666667	10.479166666667		Zelzate	51.1975	3.8139		Belgium	520	EU
Herbstein	Germany	50.55	9.35		Oeleghem	51.2	4.58333333		Belgium	342	EU
Bad Langensalza	Germany	51.108055555556	10.646666666667	17483	Oostkamp	51.1544	3.2353		Belgium	517	EU
Menden (Sauerland)	Germany	51.433333333333	7.8		Braine-l'Alleud	50.6806	4.3717		Belgium	254	EU
Kerpen	Germany	50.871944444444	6.6961111111111		Sankt Vith	50.283333333333	6.1333333333333	9530	Belgium	77	EU
Bad Arolsen	Germany	51.377777777778	9.0166666666667	15399	Heusden-Zolder	51.05	5.2833333333333		Belgium	263	EU
Höchstadt an der Aisch	Germany	49.705555555556	10.805833333333	11034	Castlebar	53.8608	-9.2988		Ireland	1452	EU
Herbstein	Germany	50.55	9.35		Ranst	51.2	4.55		Belgium	344	EU
Siegen	Germany	50.875555555556	8.0166666666667	102355	Ypres	50.85	2.8833333333333	19995	Belgium	360	EU
Großostheim	Germany	49.916666666667	9.0833333333333	13514	Hamoir	50.433333333333	5.5333333333333		Belgium	259	EU
Essen, Lower Saxony	Germany	52.721111111111	7.9405555555556		Essen	51.4617	4.4558		Belgium	276	EU
Pasewalk	Germany	53.5	14	10442	Halen	50.948055555556	5.1144444444444		Belgium	668	EU
Holsthum	Germany	49.891666666667	6.4133333333333		Kruibeke	51.1686	4.3092		Belgium	206	EU
Waldaschaff	Germany	49.966666666667	9.3	3692	Clonakilty	51.62196	-8.886395		Ireland	1288	EU
Grenzach-Wyhlen	Germany	47.551666666667	7.6591666666667	14073	Écaussinnes	50.566666666667	4.1833333333333		Belgium	420	EU
Xanten	Germany	51.662222222222	6.4538888888889	21281	Geel	51.1633	4.99		Belgium	116	EU
Warburg	Germany	51.488055555556	9.14	23629	Ledegem	50.8531	3.1267		Belgium	425	EU
Lampertheim	Germany	49.594166666667	8.4670833333333	31851	Maldegem	51.2089	3.4464		Belgium	398	EU
Tönisvorst	Germany	51.320833333333	6.4930555555556		Laakdal	51.0803	5.0056		Belgium	107	EU
Wegberg	Germany	51.133333333333	6.2666666666667	27668	Maaseik	51.101944444444	5.7855555555556		Belgium	34	EU
Bacharach	Germany	50.061111111111	7.7694444444444	1880	Overijse	50.783333333333	4.5333333333333		Belgium	243	EU
Schongau	Germany	47.816666666667	10.9	10182	Sint-Niklaas	51.164444444444	4.1391666666667		Belgium	614	EU
Ettlingen	Germany	48.933333333333	8.4	38861	Middelkerke	51.1847	2.8192		Belgium	470	EU
Hessisch Lichtenau	Germany	51.2	9.7166666666667	12100	Dessel	51.2392	5.1131		Belgium	321	EU
Parchim	Germany	53.416666666667	11.833333333333	17129	Peer	51.1328	5.4536		Belgium	503	EU
Andernach	Germany	50.439722222222	7.4016666666667	29441	Ekeren	51.2167	4.4167	22874	Belgium	227	EU
Gräfenhainichen	Germany	51.729166666667	12.455555555556	12076	Zoersel	51.2689	4.7125		Belgium	538	EU
Pleinfeld	Germany	49.1	10.966666666667	7443	Killarney	52.0588	-9.5072		Ireland	1477	EU
Heusenstamm	Germany	50.059583333333	8.8068055555556	18752	Malle	51.2989	4.7114		Belgium	320	EU
Burgkirchen an der Alz	Germany	48.166666666667	12.716666666667	9194	Kazincbarcika	48.253055555556	20.645555555556	27487	Hungary	587	EU
Reutlingen	Germany	48.483333333333	9.2166666666667	114427	Szolnok	47.174722222222	20.176388888889	72786	Hungary	830	EU
Darmstadt	Germany	49.866666666667	8.65	153166	Szeged	46.25	20.166666666667	162593	Hungary	944	EU
Passau	Germany	48.566666666667	13.466666666667	50566	Veszprém	47.1	17.916666666667	60761	Hungary	370	EU
Heroldsberg	Germany	49.533333333333	11.15	6345	Bóly	45.967222222222	18.518055555556	3887	Hungary	678	EU
Neulingen	Germany	48.968333333333	8.7247222222222	6595	Győrújbarát	47.6079	17.646361111111	6401	Hungary	677	EU
Bensheim	Germany	49.681111111111	8.6227777777778	39368	Mohács	45.995833333333	18.679722222222	17433	Hungary	854	EU
Kusel	Germany	49.534722222222	7.3980555555556		Zalaegerszeg	46.839166666667	16.851111111111	58959	Hungary	761	EU
Landsberg am Lech	Germany	48.033333333333	10.883333333333	28708	Siófok	46.9	18.05	25386	Hungary	553	EU
Braunfels	Germany	50.5175	8.3888888888889	11510	Kiskunfélegyháza	46.705	19.85	29153	Hungary	942	EU
Dettenhausen	Germany	48.6075	9.1005555555556	5467	Tab	46.732711111111	18.035561111111	4364	Hungary	700	EU
Rödermark	Germany	49.9775	8.8280555555556		Bodajk	47.3243	18.231788888889	4066	Hungary	750	EU
Gerstetten	Germany	48.6225	10.020555555556	11601	Pilisvörösvár	47.621111111111	18.910833333333	13895	Hungary	669	EU
Ditzingen	Germany	48.826388888889	9.0666666666667	24633	Gyula	46.65	21.282777777778	30658	Hungary	944	EU
Schwäbisch Gmünd	Germany	48.8	9.8	59166	Székesfehérvár	47.2	18.416666666667	98673	Hungary	665	EU
Gießen	Germany	50.583333333333	8.6666666666667	84455	Gödöllő	47.6	19.366666666667	32720	Hungary	846	EU
Maintal	Germany	50.15	8.8333333333333	38313	Esztergom	47.785555555556	18.740277777778	28102	Hungary	769	EU
Eislingen/Fils	Germany	48.693333333333	9.7066666666667	19948	Villány	45.869444444444	18.455555555556	2539	Hungary	730	EU
Niestetal	Germany	51.316666666667	9.5666666666667	10431	Sarkad	46.74	21.377777777778	9911	Hungary	998	EU
Walldürn	Germany	49.583055555556	9.3680555555556	11285	Szentgotthárd	46.9525	16.273611111111	8867	Hungary	589	EU
Löbau	Germany	51.094444444444	14.666666666667	18374	Makó	46.22	20.478888888889	22926	Hungary	689	EU
Aichach	Germany	48.45	11.133333333333	22033	Gödöllő	47.6	19.366666666667	32720	Hungary	619	EU
Aalen	Germany	48.837222222222	10.093611111111	67344	Tatabánya	47.58616	18.39485	66791	Hungary	630	EU
Aschaffenburg	Germany	49.966666666667	9.15	68986	Miskolc	48.105555555556	20.783333333333	159554	Hungary	872	EU
Regensburg	Germany	49.016666666667	12.083333333333	140276	Buda Castle Quarter	47.5017	19.0333		Hungary	541	EU
Bietigheim-Bissingen	Germany	48.966666666667	9.1333333333333	42968	Szekszárd	46.355833333333	18.703888888889	33032	Hungary	773	EU
Kempten	Germany	47.733333333333	10.316666666667	65624	Sopron	47.684722222222	16.583055555556	61780	Hungary	469	EU
Lutherstadt Wittenberg	Germany	51.865833333333	12.649722222222	46475	Békéscsaba	46.683333333333	21.083333333333	60334	Hungary	839	EU
Bottrop	Germany	51.524722222222	6.9227777777778	116055	Veszprém	47.1	17.916666666667	60761	Hungary	935	EU
Erfurt	Germany	50.978055555556	11.029166666667	210118	Győr	47.683333333333	17.633333333333	129372	Hungary	602	EU
Ludwigshafen	Germany	49.481111111111	8.4352777777778	163832	Tiszaújváros	47.922777777778	21.051944444444	16168	Hungary	941	EU
Rüsselsheim am Main	Germany	49.995	8.4119444444444		Kecskemét	46.906944444444	19.693333333333	111724	Hungary	899	EU
Bad Wimpfen	Germany	49.230555555556	9.1630555555556	6971	Sopron	47.684722222222	16.583055555556	61780	Hungary	573	EU
Mühldorf	Germany	48.245555555556	12.522777777778	14636	Cegléd	47.177222222222	19.798055555556	35885	Hungary	557	EU
Kronach	Germany	50.241111111111	11.328055555556	18401	Kiskunhalas	46.431944444444	19.488333333333	27714	Hungary	736	EU
Waldheim	Germany	51.066666666667	13.016666666667		Siófok	46.9	18.05	25386	Hungary	591	EU
Bonn	Germany	50.733888888889	7.0997222222222	318809	Budafok	47.42	19.028333		Hungary	942	EU
Wertheim am Main	Germany	49.75	9.516667	23405	Csobánka	47.642469444444	18.967811111111	3189	Hungary	732	EU
Wehrheim	Germany	50.303333333333	8.5709722222222		Pilisvörösvár	47.621111111111	18.910833333333	13895	Hungary	811	EU
Marktleuthen	Germany	50.116666666667	12	3942	Herend	47.1325	17.751111111111	3384	Hungary	537	EU
Gerlingen	Germany	48.8	9.0652777777778	19151	Tata	47.655	18.328333333333	23613	Hungary	697	EU
Bad Kissingen	Germany	50.2	10.066666666667	21696	Siófok	46.9	18.05	25386	Hungary	692	EU
Malsch	Germany	49.246388888889	8.6830555555556	3460	Zamárdi	46.884338888889	17.950511111111	2424	Hungary	736	EU
Nebelschütz	Germany	51.266666666667	14.166666666667		Ladánybene	47.033333333333	19.45	1564	Hungary	607	EU
Nußloch	Germany	49.323611111111	8.6938888888889		Nagyatád	46.229444444444	17.3575	10623	Hungary	732	EU
Stadthagen	Germany	52.324722222222	9.2069444444444	21814	Tapolca	46.882777777778	17.441111111111	15582	Hungary	846	EU
Rheinstetten	Germany	48.960555555556	8.2897222222222	20279	Vecsés	47.410833333333	19.272222222222	20463	Hungary	831	EU
Fellbach	Germany	48.808611111111	9.2758333333333	45147	Pécs	46.083333333333	18.216666666667	145985	Hungary	737	EU
Gräfenberg	Germany	49.644444444444	11.249444444444	4071	Tiszaföldvár	46.983333333333	20.25	10878	Hungary	728	EU
Puchheim	Germany	48.15	11.35	18074	Zalakaros	46.560555555556	17.122777777778	1936	Hungary	469	EU
Leinefelde	Germany	51.387638888889	10.321611111111		Pápa	47.330555555556	17.465833333333	31190	Hungary	686	EU
Sindelfingen	Germany	48.713333333333	9.0027777777778	62215	Győr	47.683333333333	17.633333333333	129372	Hungary	649	EU
Bamberg	Germany	49.89166667	10.88888889	71465	Esztergom	47.785555555556	18.740277777778	28102	Hungary	620	EU
Germersheim	Germany	49.216666666667	8.3666666666667		Zalaszentgrót	46.946944444444	17.078888888889	6552	Hungary	694	EU
Rahden	Germany	52.416666666667	8.6166666666667		Galgahévíz	47.62241	19.55148	2456	Hungary	944	EU
Wertheim am Main	Germany	49.75	9.516667	23405	Szentendre	47.673333333333	19.0725	25542	Hungary	738	EU
Königsee	Germany	50.661388888889	11.097222222222	5666	Nagykanizsa	46.455833333333	16.9975	48241	Hungary	638	EU
Oestrich-Winkel	Germany	50.008541666667	8.0198611111111	11632	Tokaj	48.116666666667	21.416666666667	4419	Hungary	997	EU
Waiblingen	Germany	48.830277777778	9.3169444444444	53407	Baja	46.183333333333	18.953611111111	35718	Hungary	781	EU
Pohlheim	Germany	50.516666666667	8.7		Zirc	47.263333333333	17.8725	6960	Hungary	761	EU
Esslingen am Neckar	Germany	48.740555555556	9.3108333333333	90378	Eger	47.898888888889	20.374722222222	54609	Hungary	823	EU
Backnang	Germany	48.946388888889	9.4305555555556	35368	Bácsalmás	46.123888888889	19.326111111111	6586	Hungary	806	EU
Ingolstadt	Germany	48.763611111111	11.426111111111	133323	Győr	47.683333333333	17.633333333333	129372	Hungary	475	EU
Hattersheim am Main	Germany	50.069722222222	8.4861805555556		Mosonmagyaróvár	47.866666666667	17.266666666667	32752	Hungary	686	EU
Ehingen	Germany	48.283333333333	9.7236111111111	24862	Esztergom	47.785555555556	18.740277777778	28102	Hungary	672	EU
Leisnig	Germany	51.166666666667	12.916666666667	8386	Halásztelek	47.360833333333	18.987777777778	9506	Hungary	610	EU
Münnerstadt	Germany	50.25	10.166666666667	7628	Mosonmagyaróvár	47.866666666667	17.266666666667	32752	Hungary	581	EU
Bad Schönborn	Germany	49.202222222222	8.6475	12896	Kiskunmajsa	46.492222222222	19.736666666667	11381	Hungary	880	EU
Treptow-Köpenick	Germany	52.45	13.566666666667		Veszprém	47.1	17.916666666667	60761	Hungary	672	EU
Kaufbeuren	Germany	47.88	10.6225	41759	Szombathely	47.233333333333	16.633333333333	77866	Hungary	457	EU
Schwetzingen	Germany	49.383333333333	8.5666666666667	21494	Pápa	47.330555555556	17.465833333333	31190	Hungary	695	EU
Blankenfelde-Mahlow	Germany	52.35	13.4	25665	Tószeg	47.1	20.15	4320	Hungary	758	EU
Deggenhausertal	Germany	47.783333333333	9.4	4163	Császártöltés	46.422	19.179	2283	Hungary	755	EU
Neckartenzlingen	Germany	48.589166666667	9.2461111111111		Komló	46.191111111111	18.261111111111	23604	Hungary	729	EU
Schramberg	Germany	48.226944444444	8.3841666666667	20985	Pilisvörösvár	47.621111111111	18.910833333333	13895	Hungary	787	EU
Waghäusel	Germany	49.25	8.5169444444444	20378	Szigetújfalu	47.235	18.923056	1935	Hungary	802	EU
Plauen	Germany	50.495	12.138333333333	65201	Cegléd	47.177222222222	19.798055555556	35885	Hungary	671	EU
Freiberg am Neckar	Germany	48.934722222222	9.1916666666667	15717	Újhartyán	47.21916667	19.39083333	2753	Hungary	781	EU
Teterow	Germany	53.766666666667	12.566666666667	8642	Kunszentmárton	46.84	20.29	8484	Hungary	944	EU
Iserlohn	Germany	51.383333333333	7.6666666666667	93119	Nyíregyháza	47.95	21.716666666667	118125	Hungary	1079	EU
Worbis	Germany	51.421	10.3637	4885	Mezőcsát	47.823333333333	20.902777777778	5882	Hungary	857	EU
Pforzheim	Germany	48.9	8.7166666666667	117754	Győr-Moson-Sopron County	47.628333	17.168889		Hungary	641	EU
Rahden	Germany	52.416666666667	8.6166666666667		Galgahévíz	47.6225	19.55166667	2456	Hungary	944	EU
Paderborn	Germany	51.716666666667	8.7666666666667	148126	Debrecen	47.53	21.639166666667	203506	Hungary	1036	EU
Gröbenzell	Germany	48.2	11.366666666667	17504	Pilisvörösvár	47.621111111111	18.910833333333	13895	Hungary	566	EU
Boppard	Germany	50.231388888889	7.5908333333333	15404	Keszthely	46.769444444444	17.264722222222	20116	Hungary	809	EU
Lommatzsch	Germany	51.2	13.3		Kiskunmajsa	46.492222222222	19.736666666667	11381	Hungary	704	EU
Eppingen	Germany	49.133333333333	8.9166666666667	21094	Szigetvár	46.048055555556	17.8125	10656	Hungary	749	EU
Donaueschingen	Germany	47.953055555556	8.5033333333333	21746	Vác	47.775277777778	19.131111111111	33169	Hungary	792	EU
Großenhain	Germany	51.283333333333	13.55	18352	Kecskemét	46.906944444444	19.693333333333	111724	Hungary	660	EU
Billigheim	Germany	49.347777777778	9.2544444444444	5900	Óbuda	47.55	19.033333		Hungary	748	EU
Vechta	Germany	52.730555555556	8.2886111111111	31352	Jászberény	47.5	19.916666666667	26372	Hungary	1011	EU
Aschaffenburg	Germany	49.966666666667	9.15	68986	Miskolc	48.1044444	20.7897222	159554	Hungary	872	EU
Leipheim	Germany	48.448888888889	10.220833333333	5132	Fonyód	46.741188888889	17.5503	4757	Hungary	581	EU
Hechingen	Germany	48.351666666667	8.9633333333333	18839	Hódmezővásárhely	46.430277777778	20.318888888889	44795	Hungary	880	EU
Sankt Augustin	Germany	50.77	7.1866666666667		Szentes	46.651944444444	20.257222222222	27898	Hungary	1061	EU
Marl	Germany	51.666666666667	7.1166666666667	84055	Zalaegerszeg	46.839166666667	16.851111111111	58959	Hungary	886	EU
Uetze	Germany	52.466111111111	10.203888888889		Balatongyörök	46.761630555556	17.348680555556	1030	Hungary	816	EU
Unna	Germany	51.534722222222	7.6888888888889		Ajka	47.100555555556	17.552222222222	28487	Hungary	867	EU
Steinheim	Germany	51.85	9.1	12757	Szigetszentmiklós	47.345277777778	19.048333333333	35656	Hungary	873	EU
Schneeberg	Germany	50.594166666667	12.645555555556		Veresegyház	47.656944444444	19.284722222222	17025	Hungary	583	EU
Gaildorf	Germany	49	9.7666666666667	12084	Budajenő	47.55	18.8	1864	Hungary	687	EU
Malchin	Germany	53.733333333333	12.783333333333	8202	Szerencs	48.162222222222	21.205	9013	Hungary	854	EU
Vaihingen an der Enz	Germany	48.932777777778	8.9563888888889		Kőszeg	47.381666666667	16.551944444444	11702	Hungary	589	EU
Stadtlengsfeld	Germany	50.783055555556	10.133055555556		Kiskőrös	46.620277777778	19.283611111111	14164	Hungary	815	EU
Blumberg	Germany	47.839167	8.534167	9975	Kunszentmiklós	47.026388888889	19.122777777778	8334	Hungary	801	EU
Bönnigheim	Germany	49.040833333333	9.095	7593	Balatonboglár	46.766666666667	17.666666666667	5798	Hungary	687	EU
Kernen im Remstal	Germany	48.806666666667	9.3216666666667	15041	Dombóvár	46.366666666667	18.116666666667	18688	Hungary	713	EU
Schortens	Germany	53.533333333333	7.95		Nagybajom	46.399180555556	17.507930555556	3288	Hungary	1045	EU
Mosbach	Germany	49.35	9.133333	22781	Pesthidegkút	47.624017	18.9129022		Hungary	745	EU
Gemmingen	Germany	49.15	8.9833333333333		Dunavarsány	47.282777777778	19.066111111111	7517	Hungary	775	EU
Langenau	Germany	48.499444444444	10.121111111111	14526	Somberek	46.081080555556	18.662261111111	1358	Hungary	698	EU
Isernhagen	Germany	52.434166666667	9.8572222222222		Tamási	46.616666666667	18.3	8179	Hungary	888	EU
Plochingen	Germany	48.711666666667	9.4163888888889	13997	Oroszlány	47.489166666667	18.316388888889	18068	Hungary	674	EU
Bad Salzungen	Germany	50.811666666667	10.233333333333	15763	Mezőkövesd	47.806666666667	20.564722222222	16394	Hungary	819	EU
Heimenkirch	Germany	47.616666666667	9.9166666666667	3093	Balassagyarmat	48.078611111111	19.293888888889	15570	Hungary	701	EU
Wurzen	Germany	51.366666666667	12.716666666667	16364	Tamási	46.61666667	18.3	8179	Hungary	667	EU
Stollberg	Germany	50.708333333333	12.778333333333		Tamási	46.61666667	18.3	8179	Hungary	609	EU
Sinsheim	Germany	49.25	8.8833333333333	34882	Barcs	45.96	17.46	10858	Hungary	739	EU
Naumburg	Germany	51.25	9.1666666666667	5085	Komárom	47.735833333333	18.156388888889	18957	Hungary	757	EU
Bretten	Germany	49.036388888889	8.7061111111111	28826	Hidas	46.2564	18.491788888889	2046	Hungary	795	EU
Pfungstadt	Germany	49.805555555556	8.6044444444444		Hévíz Spa	46.790688888889	17.184380555556		Hungary	717	EU
Schwarzheide	Germany	51.483055555556	13.866666666667	5795	Karcag	47.316666666667	20.933333333333	20163	Hungary	689	EU
Schlitz	Germany	50.666666666667	9.5666666666667		Bogyiszló	46.3858	18.83115	2152	Hungary	831	EU
Wilkau-Haßlau	Germany	50.666666666667	12.516666666667		Gyönk	46.55	18.516666666667	2048	Hungary	635	EU
Postbauer-Heng	Germany	49.3	11.35	5479	Gárdony	47.197311111111	18.609061111111	10206	Hungary	586	EU
Modautal	Germany	49.766666666667	8.7166666666667	4988	Szőlősgyörök	46.710980555556	17.67475	1241	Hungary	745	EU
Calden	Germany	51.416666666667	9.4	7359	Ráckeve	47.160833333333	18.945555555556	9960	Hungary	838	EU
Billigheim	Germany	49.347777777778	9.2544444444444	5900	Békásmegyer	47.6	19.05		Hungary	747	EU
Eching	Germany	48.3	11.616666666667	9667	Majs	45.909461111111	18.598919444444	952	Hungary	591	EU
Vellmar	Germany	51.35	9.4666666666667		Szigetszentmárton	47.233333	18.966667	2109	Hungary	826	EU
Sinzing	Germany	48.991111111111	12.034722222222	5715	Csorna	47.6167	17.25	10400	Hungary	415	EU
Dürbheim	Germany	48.056111111111	8.7930555555556	1616	Fertőd	47.616666666667	16.866666666667	3360	Hungary	604	EU
Soest	Germany	51.571111111111	8.1091666666667		Sárospatak	48.318888888889	21.566111111111	12256	Hungary	1027	EU
Roding	Germany	49.2	12.516666666667	10422	18th district of Budapest	47.43333333	19.16666667	101613	Hungary	529	EU
Stutensee	Germany	49.064722222222	8.4716666666667	23829	Tolna	46.416666666667	18.783333333333	11147	Hungary	825	EU
Geisenheim	Germany	49.983125	7.9655555555556		Szerencs	48.162222222222	21.205	9013	Hungary	984	EU
Chamerau	Germany	49.2	12.75	2401	Mórahalom	46.216666666667	19.883333333333	5938	Hungary	628	EU
Süßen	Germany	48.679722222222	9.7575		Törökbálint	47.435555555556	18.915555555556	13207	Hungary	694	EU
Gronau	Germany	52.2125	7.0416666666667	46128	Mezőberény	46.825555555556	21.028888888889	10345	Hungary	1171	EU
Bad Sobernheim	Germany	49.787222222222	7.6527777777778		Edelény	48.296666666667	20.744166666667	9739	Hungary	967	EU
Gieboldehausen	Germany	51.610833333333	10.214722222222	4090	Gárdony	47.197311111111	18.609061111111	10206	Hungary	780	EU
