origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Pärnu	Estonia	58.384444444444	24.498888888889	39784	Siófok	46.9	18.05	25386	Hungary	1348	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Kiikala	60.461111111111	23.552777777778		Finland	212	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Niederanven	49.651388888889	6.2555555555556	5737	Luxembourg	1599	EU
Kuressaare	Estonia	58.253333333333	22.486111111111	13009	Mariehamn	60.098611111111	19.944444444444	11461	Finland	251	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Judenburg	47.1725	14.660277777778	10195	Austria	1477	EU
Jõgeva	Estonia	58.746111111111	26.395555555556	5477	Karlstad Municipality	59.383333333333	13.533333333333		Sweden	737	EU
Põltsamaa	Estonia	58.653333333333	25.972222222222	4111	Sollefteå	63.166666666667	17.266666666667	8562	Sweden	687	EU
Võru	Estonia	57.848611111111	26.992777777778	12458	Landskrona	55.866666666667	12.833333333333	30499	Sweden	887	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Bellagio	45.9875	9.2619444444444		Italy	1789	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Preveza	38.95	20.75	19042	Greece	2233	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Chojna	52.966666666667	14.416666666667		Poland	943	EU
Haapsalu	Estonia	58.946944444444	23.536944444444	10160	Greve in Chianti	43.583333333333	11.316666666667	14035	Italy	1901	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Kőszeg	47.381666666667	16.551944444444	11702	Hungary	1399	EU
Kärdla	Estonia	58.994444444444	22.75	3009	Norrtälje Municipality	59.766666666667	18.7	57226	Sweden	245	EU
Tallinn	Estonia	59.437222222222	24.745	413782	Kotka	60.466666666667	26.945833333333	54319	Finland	168	EU
Elva	Estonia	58.2275	26.415833333333	5666	Kristinehamn Municipality	59.3	14.116666666667		Sweden	718	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Loimaa	60.851388888889	23.058333333333	16467	Finland	263	EU
Tapa	Estonia	59.264444444444	25.962777777778	5706	Akaa	61.166666666667	23.868055555556	17043	Finland	241	EU
Tallinn	Estonia	59.437222222222	24.745	413782	Malmö Municipality	55.583333333333	13.033333333333		Sweden	819	EU
Kuressaare	Estonia	58.253333333333	22.486111111111	13009	Skövde Municipality	58.383333333333	13.85		Sweden	504	EU
Haapsalu	Estonia	58.946944444444	23.536944444444	10160	Fundão	40.133333333333	-7.5		Portugal	3015	EU
Pärnu	Estonia	58.384444444444	24.498888888889	39784	Šiauliai	55.928055555556	23.316666666667	107875	Lithuania	282	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Karkkila	60.534722222222	24.209722222222	8969	Finland	204	EU
Tartu	Estonia	58.38	26.7225	93687	Tampere	61.498055555556	23.760833333333	225118	Finland	384	EU
Viljandi	Estonia	58.363333333333	25.595555555556	17549	Eslöv Municipality	55.833333333333	13.3		Sweden	793	EU
Keila	Estonia	59.308055555556	24.426388888889	9758	Birštonas	54.605555555556	24.029166666667		Lithuania	523	EU
Jõgeva	Estonia	58.746111111111	26.395555555556	5477	Kaarina	60.406944444444	22.372222222222	32590	Finland	292	EU
Räpina	Estonia	58.097777777778	27.464166666667	2312	Vänersborg Municipality	58.383333333333	12.316666666667		Sweden	885	EU
Tartu	Estonia	58.38	26.7225	93687	Kaunas	54.9	23.933333333333	297669	Lithuania	423	EU
Jõhvi	Estonia	59.3575	27.412222222222	10669	Loimaa	60.851388888889	23.058333333333	16467	Finland	293	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Säkylä	61.05	22.35	7070	Finland	302	EU
Võru	Estonia	57.848611111111	26.992777777778	12458	Iisalmi	63.561111111111	27.188888888889	21945	Finland	635	EU
Võru	Estonia	57.848611111111	26.992777777778	12458	Härryda Municipality	57.666666666667	12.116666666667	36291	Sweden	881	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Sesimbra Municipality	38.433333333333	-9.1		Portugal	3336	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Prienai	54.633333333333	23.941666666667		Lithuania	473	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Ingå	60.045833333333	24.005555555556	5541	Finland	159	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Altea	38.6	-0.048888888888889	21739	Spain	2887	EU
Tallinn	Estonia	59.437222222222	24.745	413782	Łomża	53.166666666667	22.083333333333		Poland	716	EU
Võru	Estonia	57.848611111111	26.992777777778	12458	Suwałki	54.083333333333	22.933333333333	69316	Poland	489	EU
Vändra	Estonia	58.648333333333	25.031666666667	2217	Sala Municipality	59.916666666667	16.6		Sweden	499	EU
Rakvere	Estonia	59.350555555556	26.361111111111	15303	Lapua	62.970833333333	23.006944444444	14609	Finland	441	EU
Mõisaküla	Estonia	58.090277777778	25.183055555556	789	Mikkeli	61.6875	27.273611111111	54665	Finland	417	EU
Pärnu	Estonia	58.384444444444	24.498888888889	39784	Helsingborg Municipality	56.05	12.716666666667		Sweden	754	EU
Rakvere	Estonia	59.350555555556	26.361111111111	15303	Lappeenranta	61.058333333333	28.186111111111	72875	Finland	215	EU
Pärnu	Estonia	58.384444444444	24.498888888889	39784	Södertälje Municipality	59.1	17.516666666667	91683	Sweden	410	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Åmål	59.040277777778	12.718611111111	9373	Sweden	729	EU
Narva	Estonia	59.379166666667	28.200555555556	58375	Lahti	60.983333333333	25.655555555556	118848	Finland	227	EU
Tartu	Estonia	58.38	26.7225	93687	Ferrara	44.835297	11.619865	132445	Italy	1823	EU
Pärnu	Estonia	58.384444444444	24.498888888889	39784	Vaasa	63.1	21.616666666667	67619	Finland	547	EU
Tallinn	Estonia	59.437222222222	24.745	413782	Stockholm	59.329444444444	18.068611111111	917297	Sweden	378	EU
Mustvee	Estonia	58.847777777778	26.947777777778	1320	Hämeenkyrö	61.633333333333	23.2	10667	Finland	372	EU
Kunda	Estonia	59.500833333333	26.5275	3224	Gdynia	54.5	18.533333333333	247672	Poland	736	EU
Haapsalu	Estonia	58.946944444444	23.536944444444	10160	Haninge Municipality	59.166666666667	18.133333333333	81610	Sweden	310	EU
Saue	Estonia	59.323055555556	24.562222222222	5631	Sollentuna Municipality	59.45	17.916666666667	68872	Sweden	376	EU
Keila	Estonia	59.308055555556	24.426388888889	9758	Kerava	60.402777777778	25.1	35293	Finland	127	EU
Antsla	Estonia	57.829166666667	26.528888888889	1352	Säffle Municipality	59.133333333333	12.933333333333		Sweden	802	EU
Elva	Estonia	58.2275	26.415833333333	5666	Kempele	64.9125	25.508333333333	17066	Finland	745	EU
Narva	Estonia	59.379166666667	28.200555555556	58375	Karlskoga Municipality	59.325	14.525		Sweden	774	EU
Narva	Estonia	59.379166666667	28.200555555556	58375	Karlskoga	59.324166666667	14.506944444444	27084	Sweden	775	EU
Valga	Estonia	57.776944444444	26.031111111111	12352	Radviliškis	55.8	23.55		Lithuania	267	EU
Keila	Estonia	59.308055555556	24.426388888889	9758	Huittinen	61.176388888889	22.698611111111	10473	Finland	229	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Oxelösund	58.666666666667	17.116666666667	15085	Sweden	480	EU
Tallinn	Estonia	59.437222222222	24.745	413782	Skellefteå Municipality	64.75	20.95	72133	Sweden	623	EU
Pärnu	Estonia	58.384444444444	24.498888888889	39784	Oskarshamn	57.265833333333	16.447222222222	17258	Sweden	492	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Åmål Municipality	59.05	12.7		Sweden	730	EU
Viljandi	Estonia	58.363333333333	25.595555555556	17549	Plungė	55.916666666667	21.85		Lithuania	354	EU
Tallinn	Estonia	59.437222222222	24.745	413782	Białystok	53.116666666667	23.166666666667	295624	Poland	709	EU
Tallinn	Estonia	59.437222222222	24.745	413782	Vilnius	54.683333333333	25.283333333333	532762	Lithuania	530	EU
Tallinn	Estonia	59.437222222222	24.745	413782	Ghent	51.05	3.7166666666667	257029	Belgium	1616	EU
Põlva	Estonia	58.053611111111	27.055555555556	5632	Vårgårda	58.033333333333	12.8	5384	Sweden	837	EU
Jõgeva	Estonia	58.746111111111	26.395555555556	5477	Jonava	55.072222222222	24.280555555556		Lithuania	428	EU
Orissaare	Estonia	58.558333333333	23.085	841	Leppävirta	62.491666666667	27.7875	9953	Finland	507	EU
Maardu	Estonia	59.478055555556	25.016111111111	17141	Białogard	54	15.983333333333	24570	Poland	820	EU
Karksi-Nuia	Estonia	58.104722222222	25.5475	1524	Leksand Municipality	60.733333333333	15		Sweden	663	EU
Valga	Estonia	57.776944444444	26.031111111111	12352	Hallsberg Municipality	59.066666666667	15.116666666667		Sweden	651	EU
Mustvee	Estonia	58.847777777778	26.947777777778	1320	Sunne Municipality	59.833333333333	13.133333333333		Sweden	789	EU
Haapsalu	Estonia	58.946944444444	23.536944444444	10160	Hanko	59.823611111111	22.968055555556	8864	Finland	103	EU
Paide	Estonia	58.883333333333	25.566666666667	8056	Hamina	60.569722222222	27.198055555556	20851	Finland	209	EU
Tartu	Estonia	58.38	26.7225	93687	Uppsala Municipality	59.866666666667	17.633333333333	206039	Sweden	544	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Siuntio	60.133333333333	24.216666666667	6182	Finland	162	EU
Haapsalu	Estonia	58.946944444444	23.536944444444	10160	Loviisa	60.456944444444	26.225	15311	Finland	226	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Bundoran	54.4754	-8.2838		Ireland	2093	EU
Pärnu	Estonia	58.384444444444	24.498888888889	39784	Helsingør	56.033333333333	12.616666666667		Denmark	761	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Houffalize	50.13202	5.78936		Belgium	1584	EU
Võru	Estonia	57.848611111111	26.992777777778	12458	Laitila	60.879166666667	21.693055555556	8520	Finland	451	EU
Tallinn	Estonia	59.437222222222	24.745	413782	Venice	45.439722222222	12.331944444444	264579	Italy	1763	EU
Jõgeva	Estonia	58.746111111111	26.395555555556	5477	Keuruu	62.259722222222	24.706944444444	10117	Finland	401	EU
Rakvere	Estonia	59.350555555556	26.361111111111	15303	Sigtuna	59.616666666667	17.716666666667	4214	Sweden	489	EU
Elva	Estonia	58.2275	26.415833333333	5666	Salo	60.383055555556	23.133055555556	53890	Finland	304	EU
Paldiski	Estonia	59.35	24.05	4056	Norrtälje Municipality	59.766666666667	18.7	57226	Sweden	305	EU
Keila	Estonia	59.308055555556	24.426388888889	9758	Nacka	59.516666666667	18.233333333333		Sweden	351	EU
Rakvere	Estonia	59.350555555556	26.361111111111	15303	Sigtuna Municipality	59.633333333333	17.883333333333	43723	Sweden	479	EU
Türi	Estonia	58.809444444444	25.429166666667	5257	Holstebro	56.366666666667	8.6166666666667	35392	Denmark	1035	EU
